article_number,score,keyword1,keyword2,keyword3,keyword4,keyword5,message,model,temperature,max_tokens,top_p,frequency_penalty,presence_penalty,response
604508,4,한국은행, 금융기관, 자산건정성 악화, 금융안정보고서, 대출,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,한국 은행이 국회에 금융안정보고서를 제출했는데 이에 따르면 국내 금융기관은 자산건전성이 1분기에 악화되었으며 이는 주로 3개 이상의 기관에서 대출을 받은 취약 대출자 때문이라고 한국 은행은 분석했다. 최근 늘어난 가계대출 연체채권은 주로 취약 대출자들로부터 발생했는데 이들은 전체 가계대출자의 5%에 불과한 인원이지만 신규 연체 대출자와 신규 연체 잔액 비중에서 높은 비율을 차지하고 있다고 한국은행은 설명했다. 또한 취약 대출자들 중 약 39.5%는 연체한 대출 잔액이 본인의 연간 소득액을 상회하고 있다고 한국은행은 밝혔다.
604427,4,은행, 예대율, 규제, 금융시장, 시장안정조치,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,금융위원회는 7월부터 일부 규제를 다시 정상화하고 금융시장 현안을 점검하기 위해 회의를 개최했다. 은행 예대율 지주회사 자회사간 신용공여 한도 보험 퇴직연금 차입한도 등의 규제가 8개월 만에 정상화되며 은행 대출 문턱이 높아지게 된다. 또한 저축은행 예대율과 부동산 PF 취급 한도 등의 규제 완화는 연장될 예정이다.
604363,1,기업 부채, 기업경영분석, 부채비율, 차입금의존도, 매출액증가율,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,한국은행에 따르면 한국 기업들의 부채비율은 7년 만에 최고 수준으로 치솟았다. 중소기업의 부채비율은 대기업보다 높으며 수익성과 성장성도 모두 악화되었다. 주요 원인은 대기업들이 대규모 영업손실을 겪은 것으로 보인다.
604370,4,보험료, 실손 보험, 할인, 4세대, 비급여 의료이용량,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,기존 실손 보험 가입자가 4세대 실손 보험으로 전환 시 1년간 보험료 반값 할인 혜택이 연말까지 연장될 예정이다. 이 혜택을 통해 기존 가입자는 12월말까지 할인 혜택을 받고 4세대 실손 보험으로 전환할 수 있다. 4세대 실손 보험은 비급여 의료이용에 따라 보험료가 차등 적용되어 최대 75% 가량 저렴하게 이용할 수 있는 장점이 있다.
604328,3,보험, 대학생 아이디어 공모전, 장학금, 경제교육, 사회공헌,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,보험사들은 치열한 경쟁 속에서 시장 입지를 확보하기 위해 새로운 상품과 마케팅 프로모션을 적극적으로 추진하고 있다. KDB생명은 대학생 아이디어 공모전 시상식을 개최하여 활성화를 도모하고 DB손해보험은 경제적으로 어려운 학생들을 위한 장학금을 전달하였으며 한화생명은 금융교육 프로그램을 통해 초중고 학생들에게 경제지식을 전달하고 있다.
604319,1,SGI서울보증, 코스피, 한국거래소, 공기업 예비상장, 상장예비심사,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,SGI서울보증이 KRX에 상장 예비심사를 신청했다. 공적자금관리위원회의 논의를 거쳐 상장 시기가 결정될 예정이며 최대 주주인 예금보험공사가 10%(698만주)의 지분을 공모할 계획이다. SGI서울보증은 업적이 증가하고 배당 성향이 높아지며 최근 3년간 연결기준 자기자본이 5조411억원으로 연간 보증공급금액은 약 323조원이다.
604259,4,금융감독원, 경남은행, 대주주, 신용공여, 과태료,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,BNK경남은행은 대주주에 대한 신용공여 절차를 위반하여 4000만원의 과태료를 부과받았고 관련 임원 1명에게 주의 조치를 받았다. 이는 경남은행이 이사회 재적이사 전원의 찬성 없이 대주주인 BNK캐피탈에 대해 기준금액 이상의 신용공여를 하였기 때문이다. 금감원은 경남은행에 대해 내부통제의 개선을 요구하고 개선사항 1건을 통보했다.
604232,3,신안흔행, SOHO사관학교, 25기, 청년 자영업자, 예비 창업자,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,신한은행은 '신한 SOHO사관학교 25기'를 개강하여 청년 자영업자에게 경영 컨설팅을 제공한다. IBK기업은행은 김성태 은행장이 중소기업 관련 인물사진전에 금융접근성을 대표하는 인물로 선정되었다. KB국민은행은 '2022 KB Green Wave Report'를 발간하여 ESG 전략과 환경보고서를 소개했다.
604174,5,애플페이, 삼성페이, 수수료, 카드사, 유료화,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,현대카드의 애플페이 단독 사용 기한이 오는 9월 종료되면서 다른 카드사들도 애플페이 도입을 준비하고 있다. 삼성전자도 수수료를 받으면서도 삼성페이 유료화를 검토하고 있으며 다른 카드사들이 애플페이에 합류하면 삼성전자도 유료화할 가능성이 있다. 삼성전자와 주요 카드사들은 협상을 시작했으며 현실적으로 삼성페이를 포기하기 어려워 결정에 어려움을 겪고 있다. 하지만 수수료 인상이 결정되면 카드혜택이 줄어들 수 있으므로 더 많은 협의가 필요하다.
604147,4,횡령, 참저축은행, 금감원, 금융사지배구조법, 제재공시,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,,1,0,0,대구 소재 참저축은행이 연속된 횡령사고로 금감원으로부터 제재를 받았다. 검사결과에 따르면 참저축은행은 3억2900만원 규모의 횡령사고를 적발되어 기관주의를 받고 2명의 임직원에게는 감봉·주의·견책 등 제재가 내려졌다. 금감원은 참저축은행이 금융사지배구조법을 어겼다고 판단하고 새로운 조직을 마련하는 등 시정 조치를 한다.
