article_number,score,keyword1,keyword2,keyword3,keyword4,keyword5,message,model,temperature,max_tokens,top_p,frequency_penalty,presence_penalty,response
604523,3,대환대출, 이자, 절감, 불법 광고, 금리,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,256,1,0,0,대환대출 서비스가 시행된 지 22일 만에 약 5000억원의 대출자산 이동이 발생한 것으로 파악되었다. 대출자들은 연간 100억원 이상의 이자를 절감한 것으로 추정된다. 은행 소비자에게서 이동이 가장 많았고 대출의 순유입도 점차 다양해지고 있다는 것이 확인되었다. 대환대출 인프라의 홍보 효과에 따라 소비자 선택권이 확대되었지만 금감원은 불법광고에 주의를 요구했다.
604512,1,역전세, 보증금 반환, 전셋값 하락, 전세보증금, 한국은행 ,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,256,1,0,0,한국은행에 따르면 전셋값 하락이 지속될 경우 약 9만 가구가 보증금을 돌려주지 못할 수 있다. 집주인이 추가로 빚을 내더라도 보증금을 반환할 수 없는 상황이다. 한국은행은 올해 말까지 전셋값이 10-20% 하락할 것으로 가정하며 약 7.6%의 가구가 예금을 깨거나 대출을 받아야 보증금을 반환할 수 있다고 전망했다.
604508,3,한국은행, 금융기관, 자산건정성 악화, 금융안정보고서, 대출,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,256,1,0,0,장민태 기자에 따르면 한국은행이 발간한 '금융안정보고서'에 따르면 지난 1분기 한국의 금융기관들은 자산 건전성 악화를 겪었다고 한다. 이는 취약 대출자들 때문인데 이들 취약 대출자들은 대출을 받은 3개 이상의 기관에서 대출을 이용 중이었다. 한국은행은 이로 인해 대출 부실 위험이 증가할 수 있다고 경고했다.
604427,3,은행, 예대율, 규제, 금융시장, 시장안정조치,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,256,1,0,0,금융위원회는 반복되던 은행 예대율 규제 등을 오는 7월부터 다시 정상화한다고 발표했다. 이는 지난해 발생한 채권시장 자금경색 사태의 약 8개월 만의 조치 복귀이다. 금융위원회는 또한 은행 유동성커버리지비율(LCR) 규제는 내달부터 12월말까지 단계적으로 95%까지 정상화될 예정이라고 밝혔다.
604363,3,기업 부채, 기업경영분석, 부채비율, 차입금의존도, 매출액증가율,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,256,1,0,0,1분기 기업 부채비율이 7년 만에 최고 수준으로 상승하였다. 외감기업의 부채비율은 94.95%로 이전 기록(94.96%)을 넘어섰으며 차입금의존도도 상승하였다. 또한 1분기에는 외감기업의 안전성과 성장성 수익성이 모두 악화되었다는 결과가 나타났다. 이는 대기업 중 세 군데의 대규모 영업손실에 의해 발생한 영향으로 추정된다.
604370,4,보험료, 실손 보험, 할인, 4세대, 비급여 의료이용량,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,256,1,0,0,기존 실손 보험 가입자가 4세대 실손 보험으로 전환 시 1년 동안 보험료를 반값으로 할인해주는 혜택이 연말까지 연장된다고 보험업계가 밝혔다. 이로써 기존 실손 보험 가입자는 할인혜택을 받고 4세대 실손 보험으로 전환할 수 있는 기회가 계속될 것이다. 4세대 실손 보험은 비급여 의료 이용량에 따라 보험료가 차등 적용되어 더 저렴하게 이용할 수 있는 특징이 있다.
604328,3,보험, 대학생 아이디어 공모전, 장학금, 경제교육, 사회공헌,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,256,1,0,0,KDB생명은 '2023 KDB다이렉트보험 대학생 아이디어 공모전' 시상식을 개최하여 우수한 아이디어와 실행안을 제시한 대상 및 우수팀을 시상했다. DB손해보험은 충주성심학교에 장학금 2000만원을 전달하여 가정형편이 어려운 학생들을 지원하였다. 또한 한화생명은 '1사 1교 금융교육'을 통해 전국 초·중학교 학생 8만명에게 금융지식을 전파하였다.
604319,3,SGI서울보증, 코스피, 한국거래소, 공기업 예비상장, 상장예비심사,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,256,1,0,0,SGI서울보증이 한국거래소(KRX) 유가증권시장에 상장예비심사를 신청했으며 몸값은 2조~3조원으로 추산된다. 최근 3년간 실적이 증가하고 배당성향도 상승하고 있는 SGI서울보증은 예금보험공사의 지원으로 설립된 보증사로 국내 최대 종합보증사로 알려져 있다. 상장 시기는 공적자금관리위원회의 논의를 거쳐 결정될 예정이다.
604259,5,금융감독원, 경남은행, 대주주, 신용공여, 과태료,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,256,1,0,0,금융감독원은 경남은행이 대주주에 대한 신용공여 절차를 미준수하여 은행법 위반으로 과태료 4000만원을 부과받고 관련 임원 1명에게 주의 상당 조치를 내렸다. 경남은행은 이사회 재적이사 전원의 찬성을 거치치 않고 대주주 BNK캐피탈에 대해 기준금액 이상의 신용공여를 결정했다. 금감원은 경남은행에 보고·공시 의무 및 절차 준수를 강화하도록 개선 사항을 통보했다.
604232,4,신안흔행, SOHO사관학교, 25기, 청년 자영업자, 예비 창업자,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,256,1,0,0,신한은행은 '신한 SOHO사관학교 25기'를 개강하여 청년 자영업자와 예비 창업자를 대상으로 경영 컨설팅을 제공할 예정이다. IBK기업은행의 김성태 은행장은 중소기업 관련 인물사진전에서 금융접근성을 대표하는 인물로 선정되었으며 사진과 메시지는 OECD 본관 로비와 중소기업 장관 회의 행사장에 전시될 예정이다. KB국민은행은 'KB Green Wave Report'를 발간하여 ESG 전략과 기후변화 대응을 소개하고 생물다양성 보존 및 탄소배출 저감 활동 등을 기술했다.
604174,5,애플페이, 삼성페이, 수수료, 카드사, 유료화,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,256,1,0,0,삼성전자가 삼성페이 유료화 가능성을 고려하면서 애플페이가 수수료를 받는 상황에서 협상을 시작했다. 애플페이와 계약이 만료된 7개 카드사와의 협의가 이뤄지고 있으며 삼성전자는 신한과 KB국민카드와 접촉하고 있다. 삼성전자의 결정에 따라 애플페이 시장 점유율과 삼성페이의 경쟁력이 변화할 수 있을 것으로 예상된다.
604147,3,횡령, 참저축은행, 금감원, 금융사지배구조법, 제재공시,"다음 뉴스 기사를  3문장으로 요약해, 총 답변의 길이는 150자 이내로 제한한다. + content",gpt-3.5-turbo-16k,1,256,1,0,0,금융감독원은 참저축은행에서 발생한 횡령 사건에 대해 제재를 내렸다. 검사 결과 참저축은행은 3억2900만원 규모의 횡령 사건을 적발했으며 2명의 임직원이 관련된 것으로 밝혀졌다. 이들은 자금을 가족의 계좌로 이체하거나 공탁금을 속여 빼돌리는 등의 방법을 사용했다. 금감원은 이를 위반한 참저축은행의 조직 구성 문제에 대해 시정 조치를 취하도록 지시했다.
